MES;CLIENTE;LINEA_RENOVADO;PLAZO_RENOVADO;FLAG_VENTA;USO_LINEA_TOTAL_TC_T2;USO_TRIM_LINEA_BBVA;NR_ENTIDADES_TOTAL_T2;DIFF_NRO_ENTIDA_TOTALES_T2_T12;SDO_CONSUMO_T2;RESENCIA_OFERTA_PLD_RENOVADO;Ahorro_Sldo_Bco_T1;PConsumo_Sldo_Bco_T1;SDO_BCO_tot_sm_pasivo_Bco_6M;EDAD;SEXO;EST_CIVIL;ANTIGUEDAD_MES;REGION;FLAG_LIMA_PROVINCIA;SUELDO_ESTIMADO;CUBRIR_DEUDA_CONSUMO_SF_RENOVA_PLD
201502;66419;15793;36;0;;;0;0;;6;2656;19360;12783;64;M;C;82;NORTE;0;8034;0
201502;66420;11526;15;0;0;0;0;2;;;3746;27856;47744.16667;50;M;C;104;CENTRO;0;3786;0
201502;66421;13000;18;0;0;0;0;0;;6;136;6086;163.666666;37;M;C;180;ORIENTE;0;1505;0
201502;66422;5200;18;0;0.16445;0.049457;2;1;1509.1;16;13210;0;9077.166666;28;M;S;37;LIMA SUR;1;4089;0.290211
201502;66423;13000;24;0;;;1;0;13894.27;17;3542;28138;19442;28;M;C;60;SUR;0;3044;1.06879
201502;66424;91000;60;0;0.338258;0.452161;3;0;73457.23;21;26928;85874;16669.83333;59;M;S;101;NORTE;0;36007;0.807222
201502;66425;6480;36;0;0;0;1;0;3405.4;20;1036;7058;861.666666;30;M;S;68;NORTE;0;3684;0.525524
201502;66426;27309;48;0;;;2;0;18705.41;21;12884;30204;40674.33333;47;F;S;177;LIMA ESTE;1;3300;0.684954
201502;66427;26000;36;0;0;0;1;0;0;6;334;0;439.666666;60;M;C;71;LIMA MODERNA;1;2349.54;0
201502;66428;25545;36;1;0.354166;0.335388;2;0;19265.75;5;17990;30966;44336.5;51;M;C;214;ORIENTE;0;2499;0.754188
201502;66429;11143;36;1;0;0.363967;1;0;6577.5;15;1060;13392;11680.5;28;F;S;53;LIMA ESTE;1;40;0.59028
201502;66430;3250;6;0;0;0;0;0;;18;20566;0;37413;28;M;S;39;CENTRO;0;6011;0
201502;66431;26000;48;0;0;0;2;1;12860.44;21;50614;26808;62178.5;41;F;S;78;NORTE;0;8731;0.494632
201502;66432;19500;12;0;0;0;1;1;0;15;5782;0;15138;53;F;S;284;SUR;0;14120;0
201502;66433;22100;36;0;0;0;1;-1;12461.2;16;13010;25780;50213.5;44;M;C;32;CENTRO;0;1149;0.563855
201502;66434;17485;36;0;0;0;1;1;9905.76;14;0;19998;0;45;M;C;30;SUR;0;3142.63;0.566529
201502;66435;13910;36;0;0.063399;0;3;1;8225.53;21;9010;12864;16001;44;M;C;67;NORTE;0;992;0.591339
201502;66436;1300;12;0;0.177763;0.139366;1;-1;2134.47;;3942;1594;14337.33333;30;M;S;26;LIMA NORTE;1;3111;1.6419
201502;66437;13000;24;0;0.030447;0;2;-1;2073.97;21;1900;4592;1759.666666;40;M;S;89;CENTRO;0;3456;0.159536
201502;66438;6500;12;0;0.003453;0;3;-1;26155.72;10;9252;51764;167340.3333;59;M;C;216;LIMA NORTE;1;9437;4.02396
201502;66439;17108;12;0;0.016206;0;3;0;3353.15;;3574;5962;7877.666666;28;M;S;84;LIMA CENTRO;1;3000;0.195998
201502;66440;23400;36;0;0;0;1;-1;13819.48;3;46440;28468;27831.83333;65;M;C;198;LIMA NORTE;1;750;0.590576
201502;66441;84580;27;0;0;0;1;0;40672.56;18;18818;90410;23741.16667;39;F;C;122;CENTRO;0;21546;0.480876
201502;66442;13000;24;0;;;0;0;;;0;16332;9328.166666;35;M;C;42;LIMA MODERNA;1;11224;0
201502;66443;10893;36;0;0;0;1;0;7911.47;;4658;16150;2066.5;31;M;S;12;NORTE;0;2663;0.726289
201502;66444;69160;36;0;0.24569;0.25722;2;0;159479.77;6;0;272786;195194.5;57;M;C;212;LIMA MODERNA;1;27675;2.30595
201502;66445;19500;36;0;0;0;1;0;3451.34;3;20526;7360;291862.3333;61;F;S;292;NORTE;0;3157.24;0.176991
201502;66446;19500;36;0;0;0;1;0;10154.61;18;0;20388;0;38;F;S;34;SUR;0;2500.41;0.520749
201502;66447;91000;36;0;;;0;2;;;270446;109808;500635.8333;45;M;C;227;LIMA MODERNA;1;205394;0
201502;66448;7150;18;0;;;1;1;2275.2;;2;4704;9870.5;38;M;S;19;LIMA PROVINCIA;1;2408;0.318209
201502;66449;26000;48;0;0;0;1;0;5286.11;6;3960;10758;2506.5;28;F;S;22;ORIENTE;0;1884;0.203311
201502;66450;3250;24;0;0.233139;0.257041;4;-3;6421.6;3;1236;3914;1013.333333;48;M;S;151;LIMA MODERNA;1;3111;1.97588
201502;66451;41600;48;0;0;0.015527;1;0;21216.19;21;6662;43340;55377.66667;41;F;S;104;SIERRA CENTRAL;0;7423;0.510004
201502;66452;2600;36;0;0;0;1;1;1226.17;21;1726;2502;14572.16667;36;M;S;161;CALLAO;0;2229;0.471603
201502;66453;8190;36;0;0.076888;0.085909;2;-1;4160.11;21;3158;5552;25746;40;M;C;45;ORIENTE;0;3987;0.507949
201502;66454;20670;36;0;;;1;-1;12479.26;3;2920;24958;1163.333333;32;F;C;18;NORTE;0;3637;0.603737
201502;66455;52000;36;1;0.40393;0;2;3;6988.01;11;0;0;332;31;F;S;38;LIMA MODERNA;1;5000;0.134384
201502;66456;19500;36;0;0.490468;0;6;-1;21999.3;16;290;22262;1907.333333;35;F;S;124;LIMA ESTE;1;2857.51;1.12817
201502;66457;12874;24;0;0.062691;0;6;-1;44772.71;20;1048;65912;504.166666;56;M;C;290;LIMA NORTE;1;6811;3.47776
201502;66458;14300;42;0;;;1;0;7040.94;6;382;14082;534.5;41;M;U;86;ORIENTE;0;2703;0.492373
201502;66459;13000;12;0;0.159525;0.04323;2;0;11301.45;20;13716;3432;13980.5;33;M;S;70;LIMA MODERNA;1;16180;0.869342
201502;66460;5200;9;0;0.142252;0.133666;6;-1;30476.11;11;14146;1328;33458.33333;36;M;S;73;LIMA ESTE;1;5143;5.86079
201502;66461;13000;24;0;0;0;0;1;;15;1764;0;730.4;48;M;U;110;NORTE;0;3518;0
201502;66462;1300;12;0;;;0;1;;16;1008;0;771.333333;45;M;S;50;OESTE;0;1110;0
201502;66463;76746;36;0;0;0;2;-1;54874.51;3;8;113054;95;39;F;S;100;CENTRO;0;2927.65;0.715014
201502;66464;7534;18;0;0;0;1;-1;4435.65;14;0;9600;0;66;M;C;42;ORIENTE;0;750;0.58875
201502;66465;32500;48;1;0;0;0;0;;6;3482;33066;36653.16667;33;M;S;80;ORIENTE;0;3075;0
201502;66466;29270;48;0;0.126905;0.096915;4;0;17184.12;6;776;24436;740.666666;62;M;C;225;LIMA MODERNA;1;4236;0.587089
201502;66467;7851;36;0;0;0;2;0;7707.99;9;784;2442;877.166666;47;M;S;77;NORTE;0;2036;0.981784
201502;66468;20150;45;0;0;0;1;0;5158.02;16;7328;10614;8760.333333;39;M;S;195;SUR;0;2806;0.255981
201502;66469;13000;12;0;;;0;1;;7;5478;3238;2620.5;54;M;C;196;CENTRO;0;4519;0
201502;66470;3900;24;0;0;0;1;0;1582.64;17;16;3398;266.5;22;M;S;30;OESTE;0;2697;0.405805
201502;66471;1300;12;1;0;0;1;0;582.57;11;292;1166;15397;55;M;C;136;NORTE;0;1686;0.44813
201502;66472;80000;36;0;;;3;0;79614.39;11;94934;127016;83429;64;F;V;216;SIERRA CENTRAL;0;23273;0.995179
201502;66473;6500;24;0;0.516428;0;3;0;4178.15;;254;3132;3352.833333;27;M;S;44;LIMA NORTE;1;4334;0.642792
201502;66474;35607;36;0;0;0;1;1;20239.34;15;2;40530;2.333333;53;M;S;175;LIMA ESTE;1;2984.2;0.568409
201502;66475;13650;36;0;;;1;0;4952.43;16;1524;10080;958.333333;36;F;S;32;LIMA MODERNA;1;2933;0.362815
201502;66476;10400;36;0;0;0;3;-2;5796.13;15;76;11130;46.666666;37;M;C;27;ORIENTE;0;2110.22;0.55732
201502;66477;15600;36;0;0;0;1;0;8190.28;18;2;16464;2.333333;49;M;S;54;NORTE;0;825;0.525017
201502;66478;6500;18;0;0.08477;0;1;0;1475.17;15;8634;0;6209.666666;24;M;S;26;LIMA NORTE;1;3106;0.226949
201502;66479;17550;36;1;0.292121;0;2;-1;5814.91;18;70;3916;81.666666;41;F;S;193;ORIENTE;0;1496;0.331333
201502;66480;6515;36;0;0;0;5;-1;14004.12;;0;7394;0;59;M;C;23;NORTE;0;750;2.14952
201502;66481;33150;36;0;0;0;3;0;17430.84;20;0;36184;3657.25;66;F;S;251;LIMA CENTRO;1;1429;0.525817
201502;66482;40513;36;0;0.445526;0.937314;5;-1;35229.85;;0;65454;4570.8;43;M;C;182;LIMA NORTE;1;750;0.869593
201502;66483;15015;36;0;0;0;1;1;7536.83;18;62;15256;74.333333;36;M;S;190;LIMA ESTE;1;2692.41;0.501953
201502;66484;26000;30;0;0;0;1;0;0.49;21;2;0;123946;57;F;D;31;SUR;0;7075;1.80E-05
201502;66485;7039;24;0;0;0;2;0;3266.94;17;642;5370;923.5;32;F;U;70;LIMA PROVINCIA;1;1981;0.464119
201502;66486;5200;36;0;0;0;1;0;1793.48;18;1246;3818;18116.83333;33;F;C;64;LIMA NORTE;1;2364;0.3449
201502;66487;26000;36;0;;;1;0;13737.85;6;6;27778;28.666666;48;M;C;163;ORIENTE;0;2841.74;0.528378
201502;66488;2665;36;0;0;0;1;0;317.82;21;0;704;0;51;F;S;205;ORIENTE;0;1011;0.119257
201502;66489;14372;18;0;0;0;1;1;3624.54;7;21420;8510;14063.66667;35;F;S;82;LIMA NORTE;1;3000;0.252194
201502;66490;13000;36;0;0.097163;0;3;-2;9367.9;18;0;12108;23.166666;44;F;S;216;LIMA SUR;1;3167.4;0.720607
201502;66491;5200;24;0;0;0;1;2;2846.34;;444;6144;425.666666;61;M;C;58;LIMA SUR;1;2117;0.547373
201502;66492;52000;36;0;;;1;0;17298.87;6;6380;38060;2491.833333;59;F;C;273;SIERRA CENTRAL;0;19491;0.33267
201502;66493;78000;30;0;0.23698;0.105213;4;0;64828.41;;0;83824;6.75;55;F;C;275;OESTE;0;3145;0.831133
201502;66494;11657;15;0;0.373125;0.282291;1;0;5556.49;;3666;8812;5048.5;30;F;S;60;LIMA NORTE;1;2233;0.476665
201502;66495;3047;24;0;;;1;0;310.25;6;1730;756;31206;45;M;C;92;LIMA ESTE;1;2586;0.101821
201502;66496;1300;12;0;0.14993;0;3;0;2993.91;18;86;798;437.166666;51;M;S;48;NORTE;0;1899;2.30301
201502;66497;13000;36;0;0;0;2;1;7358.56;11;0;12974;0;28;M;D;16;SUR;0;2437.34;0.566043
201502;66498;9555;36;0;0.03753;0;5;0;11831.74;21;8804;8282;7299.333333;55;M;C;239;LIMA MODERNA;1;6350;1.23828
201502;66499;9100;36;0;0;0;1;0;2296.96;21;1608;4820;1026.333333;53;M;C;216;LIMA SUR;1;4561;0.252413
201502;66500;21774;12;0;0;0;1;0;499;21;37528;0;78131.66667;38;M;C;85;CENTRO;0;11013;0.022917
201502;66501;45071;27;0;0.009264;0;3;-1;31712.78;15;5286;45962;34947;41;F;S;84;NORTE;0;4827;0.703618
201502;66502;19539;36;0;0.0026;0;3;-2;16410.75;3;14270;35892;22224.5;29;M;C;43;OESTE;0;14371;0.839897
201502;66503;13000;36;0;0;0;2;0;9868.31;20;4982;13698;30083.33333;36;M;S;91;LIMA ESTE;1;3140;0.7591
201502;66504;45367;24;0;;;1;0;17193.09;18;40202;38058;31479.66667;47;M;S;87;LIMA ESTE;1;7646;0.378977
201502;66505;3610;12;0;0;0;0;1;;15;678;0;552.666666;43;M;C;24;NORTE;0;2757;0
201502;66506;10920;36;0;;;1;0;2724.77;18;0;5714;0;39;F;S;33;CENTRO;0;2292.88;0.249521
201502;66507;16705;36;1;0;0;1;0;8045.87;15;0;16184;0;33;F;C;31;LIMA NORTE;1;2172.12;0.481644
201502;66508;13000;39;0;0;0;2;-1;8505.92;;1382;15822;24793.16667;38;M;C;106;LIMA ESTE;1;3457;0.654301
201502;66509;19500;12;0;0.006762;0;1;3;241.58;6;0;6754;0;41;F;C;216;SIERRA CENTRAL;0;2752;0.012388
201502;66510;10350;36;0;;;0;0;;6;3704;8768;2665.833333;38;M;S;139;LIMA ESTE;1;2007;0
201502;66511;19500;12;0;0.876518;0.791497;1;1;2165.09;6;0;0;0;32;M;C;30;CENTRO;0;5373;0.11103
201502;66512;2600;12;0;;;0;2;;15;7716;0;5190;36;M;S;25;ORIENTE;0;4437;0
201502;66513;2600;12;0;;;0;1;;13;2810;0;3958.5;56;F;C;172;SUR;0;1360;0
201502;66514;22699;36;0;0;0;1;0;13565.88;15;4246;28234;17543.66667;32;M;C;97;CENTRO;0;3500;0.597642
201502;66515;13000;12;0;0;0;1;-1;19412.99;15;0;41948;48095;47;M;C;18;LIMA CENTRO;1;13859;1.49331
201502;66516;12277;18;0;0.186446;0.169277;5;-1;7345.32;21;1064;9302;30577.5;46;F;S;216;LIMA CENTRO;1;4364;0.598299
201502;66517;12935;18;1;0;0;1;0;3800.76;21;4424;8154;4284.333333;32;F;C;75;CALLAO;0;3779;0.293835
201502;66518;19500;36;0;0;0;1;0;2547.46;21;23080;5094;116697.5;60;M;C;170;NORTE;0;5320;0.130638
201502;66519;44330;36;0;0;0;2;0;28925.03;3;8652;55104;24195.5;62;F;C;222;SUR;0;8346;0.652493
201502;66520;39000;48;0;0;0;3;0;9009.64;20;61520;15686;44980.16667;53;F;S;43;LIMA MODERNA;1;5747;0.231016
201502;66521;28996;36;0;0.01837;0;4;-1;11601.5;11;5480;22282;43455.5;41;M;C;168;LIMA NORTE;1;4936;0.400106
201502;66522;91000;21;0;0.004155;0.031815;2;0;18517.8;;66750;49164;154416.8333;46;M;C;239;LIMA MODERNA;1;36979;0.203492
201502;66523;16697;36;0;0.531647;0.884401;3;1;14698.58;13;2036;22072;26114.83333;32;M;S;64;LIMA PROVINCIA;1;3489;0.880312
201502;66524;13000;36;0;0.004423;0;3;-1;15608.53;16;9328;9416;10870.16667;48;M;C;99;LIMA SUR;1;2946.1;1.20066
201502;66525;16900;12;0;0.15;0.425805;2;-2;12257.2;;8400;21094;21430;32;M;S;145;LIMA NORTE;1;8236;0.725278
201502;66526;16360;36;0;0.320219;0;3;-1;22144.22;3;5004;24602;17434.66667;40;M;S;44;NORTE;0;3709;1.35356
201502;66527;19147;36;0;;;1;2;4992.94;3;188;10062;2135.5;50;M;U;86;NORTE;0;2825;0.260768
201502;66528;5200;12;0;0;0;1;-1;2138.95;18;888;4362;11036.83333;32;M;S;107;CENTRO;0;3190;0.411336
201502;66529;81000;60;0;0;0;2;0;37661.73;21;3222;78666;43945.16667;36;M;S;79;SIERRA CENTRAL;0;7993;0.464959
201502;66530;10000;36;0;0.084443;0.034668;4;-2;14692.76;;222;15952;2040;37;F;C;44;NORTE;0;750;1.46928
201502;66531;100000;60;0;;;2;0;72266.18;6;1794;147382;128570.1667;59;F;C;212;LIMA MODERNA;1;10556;0.722661
201502;66532;33868;36;0;0.025472;0.018863;2;1;24031.99;3;2952;48804;36654.16667;34;M;S;52;LIMA MODERNA;1;6423;0.709578
201502;66533;3250;36;0;0;0;2;-1;1627.42;21;0;1164;0;58;M;C;201;LIMA PROVINCIA;1;415;0.500744
201502;66534;22100;48;0;0.093393;0;2;1;14546.17;11;3270;26406;2138.833333;36;M;S;76;CALLAO;0;3041;0.658197
201502;66535;26000;24;0;0.18109;0;2;-1;16555.31;;5730;32358;12504.66667;66;F;S;290;LIMA ESTE;1;6203;0.636742
201502;66536;32180;36;0;0;0;1;0;18847.97;9;0;38298;0;57;F;C;17;NORTE;0;2482.2;0.585704
201502;66537;3900;36;0;0;0;1;0;2145.01;16;308;4436;5948.833333;44;M;C;29;NORTE;0;2403;0.550002
201502;66538;32500;36;0;0;0;1;0;17057.1;15;6264;34740;7674.833333;49;F;C;173;LIMA NORTE;1;2823.04;0.524833
201502;66539;20735;36;0;0.186293;0.077638;2;-1;7191.86;6;0;11788;16.333333;55;M;C;139;ORIENTE;0;2299;0.346846
201502;66540;4680;36;0;;;1;1;4967;15;816;0;563.25;40;M;C;178;LIMA CENTRO;1;4290;1.06132
201502;66541;19500;36;0;0.088508;0.11524;2;1;17502.34;5;7288;22650;31341.16667;45;M;C;188;CALLAO;0;8017;0.897555
201502;66542;19500;36;0;0.114654;0;3;0;13386.99;3;6574;24460;65986.16667;48;F;S;220;LIMA MODERNA;1;11930;0.686512
201502;66543;3640;36;0;;;1;0;631.54;20;1074;1784;342.166666;26;M;S;46;CALLAO;0;2899;0.1735
201502;66544;7088;36;0;1;1;1;0;7648;15;136;8560;95.166666;39;M;C;131;ORIENTE;0;1876;1.07901
201502;66545;8060;21;0;0;0.000805;0;1;;12;25680;0;46959.83333;38;F;D;232;LIMA SUR;1;3859;0
201502;66546;15600;12;0;0.007372;0;2;-1;9443.8;;126234;19954;203514.5;50;F;S;177;LIMA MODERNA;1;9029;0.605371
201502;66547;54600;24;0;0.231554;0.085055;5;-1;50461.45;11;0;37066;15603.66667;47;M;S;150;LIMA MODERNA;1;6263;0.924202
201502;66548;72800;48;0;0.291285;0.078647;4;-1;64176.46;;15276;68648;22583.16667;39;M;S;212;SUR;0;8124;0.881544
201502;66549;13000;15;0;0;0;1;-1;4408.32;;2;8904;1969.25;32;M;C;21;CENTRO;0;1767;0.339101
201502;66550;6760;24;0;0.156385;0;2;0;10698.16;1;8;19658;427.333333;58;M;C;85;LIMA NORTE;1;1770;1.58257
201502;66551;12770;36;0;0.095656;0.118888;3;3;7606.96;17;0;5418;0;50;M;C;197;LIMA NORTE;1;2408.94;0.595689
201502;66552;20384;39;0;;;0;0;;6;4406;17578;180270.3333;62;M;C;168;LIMA MODERNA;1;14964;0
201502;66553;26130;48;0;0.305078;0.686093;5;1;268356.87;6;13712;365468;2522006;58;M;C;240;LIMA MODERNA;1;1675;10.2701
201502;66554;4290;36;0;0;0;2;-1;1136.87;5;7508;0;6263.666666;39;M;C;54;LIMA NORTE;1;4471;0.265004
201502;66555;6630;12;0;0;0;1;0;3981.1;;2970;8740;4802.833333;48;M;S;35;LIMA CENTRO;1;5151;0.600467
201502;66556;8218;36;0;0;0;2;1;6693.61;18;2;0;2.333333;55;M;C;195;ORIENTE;0;1575;0.814505
201502;66557;36400;36;0;0.287004;0.264341;4;-2;2223.56;;0;56104;3110.166666;43;M;C;165;SUR;0;8943;0.061086
201502;66558;91000;48;0;0.562234;0.546287;3;0;84109.74;12;165756;135744;143192.6667;29;M;C;41;LIMA MODERNA;1;7220;0.924282
201502;66559;12025;36;0;0;0;1;0;4516.81;20;732;9196;29353.66667;63;M;C;158;NORTE;0;2256;0.375618
201502;66560;34830;30;0;0.000681;0.001063;2;0;29.64;5;36;0;42;60;M;C;142;SUR;0;1482;0.00085
201502;66561;13648;21;0;0;0;2;-2;4415.56;;534;8976;3026;33;M;S;70;SUR;0;1963;0.323531
201502;66562;39000;18;0;0.289064;0;2;3;28607.35;;9826;49576;18153.5;40;M;S;205;LIMA MODERNA;1;2439.93;0.733521
201502;66563;20356;48;0;;;1;0;9300.63;;92;19002;18475;36;F;C;94;NORTE;0;2571;0.456898
201502;66564;19500;36;0;0.117213;0;3;0;9079.99;18;2114;7526;25953.66667;40;F;S;92;LIMA NORTE;1;7161;0.46564
201502;66565;26000;48;0;0;0;1;0;5075.92;21;28792;10166;68084.33333;48;M;C;83;CALLAO;0;5769;0.195227
201502;66566;80000;48;0;0;0.086208;1;-1;30469.72;;14;116158;40348.16667;32;M;S;40;SUR;0;9430;0.380871
201502;66567;9100;18;0;;;1;0;3821.53;20;290;8372;211.166666;59;M;C;29;SUR;0;2699;0.419948
201502;66568;17887;36;0;0.270898;0.431403;1;0;28625.49;11;88;20252;35994.33333;30;F;S;106;SUR;0;13309;1.60035
201502;66569;26000;24;0;0;0.001692;1;-1;15392.48;;22154;31532;26192;33;F;S;131;LIMA MODERNA;1;9500;0.592018
201502;66570;16900;36;0;0.076694;0.36292;2;0;11692.45;17;21202;8252;23939;59;F;C;216;LIMA MODERNA;1;6949;0.69186
201502;66571;9945;36;0;0;0;1;1;1069.3;21;1322;5708;25003.83333;36;M;S;150;LIMA ESTE;1;4209;0.107521
201502;66572;17285;36;0;0.158446;0.218087;4;-1;22014.24;;1316;24036;834.333333;40;M;S;76;NORTE;0;825;1.2736
201502;66573;17419;36;0;0;0;1;0;11054.52;;8120;22568;7967.166666;42;M;C;92;LIMA ESTE;1;825;0.634624
201502;66574;19500;48;0;0.076634;0.207291;3;-1;17506.08;21;596;20654;786.5;43;M;S;38;LIMA BALNEARIO;1;4780;0.897747
201502;66575;10772;36;0;0.158557;0;5;-2;17614.63;9;7848;6088;68165.83333;51;M;C;156;CALLAO;0;7019;1.63522
201502;66576;30680;36;0;0;0;1;0;6147;15;115888;12672;97450.66667;51;M;C;146;LIMA CENTRO;1;2483.63;0.200358
201502;66577;1950;12;0;0;0;1;1;7133.51;18;420;0;925.5;37;M;C;53;NORTE;0;2493;3.65821
201502;66578;13065;12;0;0.161295;0.296284;3;0;6523.91;15;8690;3616;13699;28;M;S;16;CALLAO;0;3674;0.499342
201502;66579;10400;24;0;0.118522;0.09533;3;0;11152.82;15;29310;0;82170.5;45;M;C;223;LIMA MODERNA;1;13573;1.07239
201502;66580;22100;36;0;;;0;0;;6;5686;14452;116086.1667;42;F;C;177;SIERRA CENTRAL;0;3836;0
201502;66581;6565;36;0;;;2;2;5326.91;7;2156;3474;1042;49;M;S;79;SUR;0;1323;0.81141
201502;66582;78000;60;0;;;2;0;0;6;1727692;53278;3064391.333;62;M;C;201;CENTRO;0;82446;0
201502;66583;15600;24;0;0.449747;0.218349;3;-1;11109.53;15;0;15550;0;46;M;S;108;LIMA MODERNA;1;2731.68;0.712149
201502;66584;27950;36;0;0;0;1;0;9121.12;6;14;18580;3051.666666;28;M;U;43;CENTRO;0;1355;0.326337
201502;66585;13520;36;0;0;0;2;-1;7978.5;20;1194;14580;1187.5;40;M;S;43;LIMA ESTE;1;2951;0.590125
201502;66586;27690;48;0;0.210212;0.000264;6;0;36077.85;6;3848;29812;2459.833333;63;F;C;150;NORTE;0;5908.12;1.30292
201502;66587;12368;24;0;;;3;-3;7627.67;6;188;14346;7707.333333;48;M;C;228;SIERRA CENTRAL;0;1675;0.616726
201502;66588;20735;36;0;0;0;1;0;9509.75;19;0;19078;2.333333;43;M;S;152;SUR;0;2297;0.458632
201502;66589;30239;36;0;0.210381;0.515333;2;2;9309.89;18;7420;6588;86826.66667;35;M;S;87;LIMA SUR;1;5608;0.307876
201502;66590;2600;12;0;0;0;1;0;1416.53;;2;3052;558.75;42;M;C;98;CENTRO;0;1716;0.544819
201502;66591;39000;60;0;0;0;1;0;16525.58;;368;33804;168878;47;M;C;195;SUR;0;12204;0.423732
201502;66592;15600;36;0;0.285131;0;3;0;17166.34;21;1966;3640;1303.333333;60;F;V;168;LIMA MODERNA;1;11857;1.10041
201502;66593;12310;36;0;0.191266;0.218726;3;0;18101.82;;10818;15158;60871.33333;49;F;S;194;LIMA SUR;1;4970;1.4705
201502;66594;10470;24;0;;;1;-1;6885.1;5;846;13878;886.833333;36;M;C;74;LIMA PROVINCIA;1;2621;0.657602
201502;66595;10400;36;0;0;0;4;-1;755.1;21;12464;1048;100053.8333;54;M;C;205;OESTE;0;9261;0.072605
201502;66596;12214;36;0;;;2;0;5381.38;;64;9226;74.666666;62;M;S;220;SUR;0;3300;0.440591
201502;66597;2200;48;0;0.235588;0.162488;2;0;6661.28;4;1038;1470;12542;49;M;C;135;LIMA CENTRO;1;1713;3.02785
201502;66598;6370;6;0;0.54392;0.8768;3;-1;56976;;2246;6604;4360.166666;31;M;S;132;CALLAO;0;11000;8.94443
201502;66599;13000;36;0;0.560856;0;2;0;10722.72;;0;3298;0;55;F;C;41;SUR;0;2249;0.824824
201502;66600;28860;36;0;0.036458;0.059408;2;0;16849.56;18;0;32622;91;35;F;S;61;SUR;0;3033;0.583837
201502;66601;23809;12;0;0;0;1;-1;3533.29;18;44804;9534;63429.83333;44;M;S;170;ORIENTE;0;6349;0.148401
201502;66602;19500;36;0;0.218257;0.469306;2;0;17220.22;11;696;22916;1119.333333;45;M;S;20;LIMA CENTRO;1;2779.45;0.883088
201502;66603;15600;36;0;;;0;0;;6;5376;13392;23374.83333;40;M;C;204;ORIENTE;0;6706;0
201502;66604;15860;36;0;0.430598;0.500683;1;-1;2518.86;;41220;19710;9682.833333;55;M;C;224;OESTE;0;5889;0.158818
201502;66605;1950;12;0;;;2;-1;1142.57;;340;2496;225.2;24;M;S;5;LIMA MODERNA;1;1124.41;0.585933
201502;66606;52000;48;0;0;0.013333;1;2;24435.39;16;0;48924;113176.3333;58;M;C;213;ORIENTE;0;240909;0.469911
201502;66607;19500;36;0;0.329478;0;3;0;20290.24;15;0;6004;0;41;M;U;193;NORTE;0;4063;1.04052
201502;66608;11700;36;0;0;0;2;0;7044.11;;230;0;1705.166666;28;M;S;29;LIMA NORTE;1;2025;0.60206
201502;66609;2600;9;0;0.000637;0.071907;2;-1;24;19;2744;0;36043.33333;57;F;C;138;NORTE;0;3007;0.00923
201502;66610;26000;48;0;0;0.002684;1;2;5360.41;1;6862;10726;83952;49;M;D;224;LIMA MODERNA;1;7514;0.206169
201502;66611;16416;36;0;0;0;1;1;11917.59;3;9978;24546;33760.16667;30;M;S;35;SIERRA CENTRAL;0;2614;0.725974
201502;66612;22669;36;0;0.071119;0;3;-2;16482.25;20;18382;27442;11497.5;31;F;S;44;LIMA MODERNA;1;3579.89;0.727083
201502;66613;13000;36;0;0;0;2;0;12858.14;3;0;16158;0;56;F;C;131;CENTRO;0;1523;0.989087
201502;66614;11570;36;0;;;2;0;0;;9582;14018;9862;31;M;S;111;ORIENTE;0;825;0
201502;66615;39000;48;0;0;0;1;0;7556.6;18;20416;15214;115813.3333;61;M;C;179;LIMA MODERNA;1;4797;0.193758
201502;66616;27755;36;0;;;1;0;10018.36;6;42260;20464;44828;40;F;C;113;LIMA NORTE;1;4000;0.360956
201502;66617;35002;18;0;0.00043;0;2;0;23631.03;;15514;47684;14145.16667;31;M;S;47;NORTE;0;14316;0.675133
201502;66618;5200;36;0;0.001428;0.14175;2;1;1336.89;15;400;2698;213.166666;47;M;U;101;NORTE;0;2409;0.257094
201502;66619;10320;24;0;;;0;0;;6;4216;4882;4034;45;F;S;75;CALLAO;0;2636;0
201502;66620;11000;36;0;0.217486;0;2;0;4470.69;;2;7196;5364.666666;57;M;S;97;CALLAO;0;1491;0.406426
201502;66621;11346;36;1;0.3408;0;4;-1;9363.61;;1732;14384;1260.666666;30;F;S;52;CALLAO;0;2407;0.825278
201502;66622;13000;36;0;;;1;1;7914.3;3;6170;16300;6223.333333;29;M;S;53;NORTE;0;6949;0.608792
201502;66623;6500;24;0;;;1;-1;3373.06;20;1708;6948;1160.666666;34;M;C;83;CALLAO;0;3523;0.518932
201502;66624;14040;36;0;;;0;0;;3;3338;17338;2946.333333;41;M;C;122;NORTE;0;6627;0
201502;66625;14950;36;0;0;0;1;0;8403.44;14;5940;16826;16402.66667;49;M;S;50;LIMA SUR;1;2392.17;0.562103
201502;66626;13000;18;0;0;0;2;0;10058.42;6;16;14114;3513.6;42;M;S;28;LIMA SUR;1;2500;0.773724
201502;66627;25989;30;0;0.417137;0.11923;3;0;23542.3;20;4204;14662;40839.66667;40;F;S;173;LIMA NORTE;1;5183;0.905856
201502;66628;1950;6;0;0;0;1;-1;258.75;15;2550;864;1261.5;53;M;S;78;LIMA ESTE;1;2618;0.132692
201502;66629;19154;36;0;0;0;1;0;11182.75;20;486;22394;10993;37;F;S;169;LIMA MODERNA;1;2513;0.583833
